id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26가드레일사유,v26_2_profile_reason
2621,경쟁사/해외이슈,경쟁사_해외이슈,구글,구글 이어 앤트로픽도…AI 생성 글 '복붙' 확인용 워터마크 삽입,구글 이어 앤트로픽도 ai 생성 글 복붙 확인용 워터마크 삽입,한국경제,한국경제,"Tue, 11 Aug 2026 22:53:50 GMT",구글 이어 앤트로픽도…AI 생성 글 '복붙' 확인용 워터마크 삽입 한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1zb1ZrTHBVSnlTUE5hUkdnbktpTkZQWjB4eFo5SnBBMjN4ZnpfWng1Tjg5SVBzVnhYaTFTNklEYXBtVEI5bXQyS00zQ0llQ0VNS3dfUXc3ZXhvZw?oc=5,google_rss_구글 site:hankyung.com when:2d,213.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"구글,앤트로픽",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:google:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,213.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:google:anthropic_glasswing_security:general,global_incident:ai_security_policy:google:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:google:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:google:anthropic_glasswing_security,comp_overseas_platform_ai,,
3316,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,앤트로픽 9650억달러 IPO 앞두고 투자자들 “중국 AI·정치 리스크” 캐묻는다,앤트로픽 9650억달러 ipo 앞두고 투자자들 중국 ai 정치 리스크 캐묻는다,위키트리,위키트리,"Tue, 11 Aug 2026 13:46:00 GMT",앤트로픽 9650억달러 IPO 앞두고 투자자들 “중국 AI·정치 리스크” 캐묻는다 위키트리,https://news.google.com/rss/articles/CBMiVkFVX3lxTE1NUi1QdXg3Z2RYTmpwRXNtY2FkM1VYYUJyeHdDSjhZNGhTWkNPOTg1UkRadGpkR1VjTkxBb2pLeUkxNVVVZUxVUkdIOWFUYUdsaFA2dzVR?oc=5,google_rss_중국 AI when:2d,212.5,21.0,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,앤트로픽,,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,212.5,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_platform_ai,,
2862,경쟁사/해외이슈,경쟁사_해외이슈,메타,"지멕스 로보틱스, 소셜AI 기업 미디어메타 지분 30% 인수..물리적 AI 플랫폼 구축 가속",지멕스 로보틱스 소셜ai 기업 미디어메타 지분 30 인수 물리적 ai 플랫폼 구축 가속,매일경제 마켓,매일경제 마켓,"Tue, 11 Aug 2026 20:42:57 GMT","지멕스 로보틱스, 소셜AI 기업 미디어메타 지분 30% 인수..물리적 AI 플랫폼 구축 가속 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5tX29VcHJTLS1WNkN3NkhDVWhmZ2RYOFR6Nm9ZSlNMQV9mS2dNRGVxZHQ1TGZ5c2ROcUctNzNHcjFaME9rcVdfVFpGdDBNWEhSNVE?oc=5,google_rss_메타 when:2d,212.0,46.0,"ai_infrastructure_security,market_power_platform,strategy_mna_governance",ai_infrastructure_security,메타,,,,,,,general,24.0,published_today,direct_risk,global_incident:platform_regulation:meta:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,212.0,"market_power_platform,strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:platform_regulation:meta:platform_regulation:general,global_incident:platform_regulation:meta:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:platform_regulation:meta:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:meta:platform_regulation,comp_overseas_platform_ai,,
2682,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"[위클리AI] 오픈AI·앤트로픽·메타, 전략 다변화로 경쟁 새 국면",위클리ai 오픈ai 앤트로픽 메타 전략 다변화로 경쟁 새 국면,동아일보,동아일보,"Tue, 11 Aug 2026 08:34:25 GMT","[위클리AI] 오픈AI·앤트로픽·메타, 전략 다변화로 경쟁 새 국면 동아일보",https://news.google.com/rss/articles/CBMiZkFVX3lxTFBGbmFuakJ4cHJXemY4VGkwc3hPRVp0RV9BdWg3dHF4N1RuWWlhN0taZkZwdHExMF9KOXphRkQ1VjViNFctajNvM1JYcDBQNkkxckUtaGJVcXBUMkZYMnc3Y1JTLWlEd9IBZkFVX3lxTFBGbmFuakJ4cHJXemY4VGkwc3hPRVp0RV9BdWg3dHF4N1RuWWlhN0taZkZwdHExMF9KOXphRkQ1VjViNFctajNvM1JYcDBQNkkxckUtaGJVcXBUMkZYMnc3Y1JTLWlEdw?oc=5,google_rss_오픈AI when:2d,212.0,20.5,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,"메타,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,212.0,"policy_legislation,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,
2692,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"‘개방형 AI’ 복귀 메타, “초인공지능 독점 안 돼” 오픈AI·앤트로픽 직격",개방형 ai 복귀 메타 초인공지능 독점 안 돼 오픈ai 앤트로픽 직격,경향신문,경향신문,"Tue, 11 Aug 2026 07:02:00 GMT","‘개방형 AI’ 복귀 메타, “초인공지능 독점 안 돼” 오픈AI·앤트로픽 직격 경향신문",https://news.google.com/rss/articles/CBMiqgFBVV95cUxPY04tNlhma0tydnREeUc0OUlkOGpHVnJoWmwzQXBIZHFpeDl5SmMzbHRSLWpnN1VTajI5aHRvczlJWTg3UUpLVVJmcHlEc1VJeTFUYkREeWFRazhubHl0bjhGaHBEcGNTZ2V1UXZsRWs3X0gyWnh1QXJIWHVQSGFGMVlCdFlhVVFibWtuRFRYck5rMzA0UFRFSHYxOXp1MDFwdUVRbEFRWkZLUdIBX0FVX3lxTE5GeTlRVV9GaUdFRGQ3SmhidVhmNDJfOFNlQUE1SElXdVBIYnFzUEhSVVpHUlowSHAyLXpoakZsTjFHRi0xbEltVXlkVV9VYWpoc1pQLWhpaTZfcnBvX2NB?oc=5,google_rss_오픈AI when:2d,212.0,20.5,"ai_infrastructure_security,market_power_platform",ai_infrastructure_security,"메타,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,212.0,"market_power_platform,ai_infrastructure_security",competitor:regulatory_enforcement,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,
448,정부/국회,정부_국회,방송미디어통신위원회,"[단독] “안 눌렀는데 쿠팡이?”…방미통위, ‘납치광고’ 이달 중 제재",안 눌렀는데 쿠팡이 방미통위 납치광고 이달 중 제재,edaily.co.kr,이데일리,"Mon, 10 Aug 2026 23:07:24 GMT","[단독] “안 눌렀는데 쿠팡이?”…방미통위, ‘납치광고’ 이달 중 제재 edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxOSFdMY1V2bkFRbVd3MWlxSkxsTEwtYy1UeG4tbE9GRTFWZ19QSV9IQng2VHQ1VUQyVGw5ZS1XaVlKeldhOWVnbkp1OGpKeWlkaV9saTRQTzNRWmtUOC1DYTRrZXAtcmFwM0xWaFFja0VnZ2p3Q2h3V0lBTVFBNWNGQQ?oc=5,google_rss_방송미디어통신위원회 when:2d,201.6,135.5,"ai_infrastructure_security,legal_regulatory_enforcement,search_ads",ai_infrastructure_security,"방미통위,쿠팡",,Y,,,,government:platform_obligation,platform_operator_obligation,19.0,published_yesterday+exclusive_breaking,official_action,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,201.6,"legal_regulatory_enforcement,policy_legislation,ai_infrastructure_security",government:platform_obligation,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_AI_CORE_POLICY,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,comp_domestic_direct_risk,,
474,정부/국회,정부_국회,공정거래위원회,공정위원장 “쿠팡이라고 해서 제재 차별 안 한다” - 조선비즈,공정위원장 쿠팡이라고 해서 제재 차별 안 한다,Chosunbiz,Chosunbiz,"Tue, 11 Aug 2026 13:11:00 GMT",공정위원장 “쿠팡이라고 해서 제재 차별 안 한다” - 조선비즈 Chosunbiz,https://news.google.com/rss/articles/CBMihgFBVV95cUxOTnVZOFV3UHE0R2Nzd3QzVWw0WWw4TDNWNTJ2elJPeEU1ckZob2U1b3JTUGJQaDVkbnJEdFRENVpOQmdVV2ZDQWdiaHAyMUQ0VG5sRzZnVjVnN1hTaWtnVWVPRk5VNUEwWTA2TkRmc1EtUFBOWllTajFwX21QWjIxV19yWk1ad9IBmgFBVV95cUxNLVBFLW0ydkM4T1p6Rmh2ejZOWDl4cTQzeEViNEN4T0wzSWctWUh6VDlyZy12MVRzVmFwSThkZHNNRWo5aWplR3NpMlJBV0lVY2lNd2UwY1RlOXFRWDZWR2N1SXRCaU0tZzB4bHNGWG1yMTI5THNmbXdzNDVPTnJ5UWllRkFSNDR3MnZERjJURDZPQ2ltclFDQzRR?oc=5,google_rss_공정거래위원회 when:2d,201.6,132.5,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,"공정위,쿠팡",,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,201.6,"legal_regulatory_enforcement,policy_legislation",government:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_operator_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_APPOINTMENT_GOVERNANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,,
462,정부/국회,정부_국회,방송미디어통신위원회,"[단독] ""안 눌렀는데 쿠팡이?""…방미통위, '납치광고' 이달 중 제재",안 눌렀는데 쿠팡이 방미통위 납치광고 이달 중 제재,네이트,네이트,"Mon, 10 Aug 2026 23:14:00 GMT","[단독] ""안 눌렀는데 쿠팡이?""…방미통위, '납치광고' 이달 중 제재 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBWUjdJU1dBQWdNZWpQcjhuTnRvMXV5RVN0RTJ5anFHdmtoRHBFaC1jbi1pVHdRTnhZaXZtc2hKMUx6ZEFlNkRjdG9PY1Jlb1RGd25j?oc=5,"google_rss_""방송미디어통신위원회"" when:2d",200.6,128.5,"legal_regulatory_enforcement,search_ads",legal_regulatory_enforcement,"방미통위,쿠팡",,Y,,,,government:platform_obligation,platform_operator_obligation,19.0,published_yesterday+exclusive_breaking,official_action,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,200.6,"legal_regulatory_enforcement,policy_legislation",government:platform_obligation,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,comp_domestic_direct_risk,,
2126,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,[이슈&논란] 쿠팡 ‘납치광고’ 제재 초읽기… 플랫폼의 관리책임 시험대에 섰다,이슈 논란 쿠팡 납치광고 제재 초읽기 플랫폼의 관리책임 시험대에 섰다,뉴스스페이스,뉴스스페이스,"Wed, 12 Aug 2026 01:34:23 GMT",[이슈&논란] 쿠팡 ‘납치광고’ 제재 초읽기… 플랫폼의 관리책임 시험대에 섰다 뉴스스페이스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1vdUx0LUpnMHNld2ZOSjlla3U1TkVDclZUVVFOY2drelhXeWRza29TWEZQQW9nTnBqR0dvM21KUXV1NUZaT3A4T3pYUWRhZlhMTGFpbVQ3VjlTYmZZUGxlQg?oc=5,google_rss_쿠팡 when:2d,198.0,86.0,"legal_regulatory_enforcement,market_power_platform,search_ads,service_reform_backlash",legal_regulatory_enforcement,쿠팡,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,198.0,"service_reform_backlash,legal_regulatory_enforcement,market_power_platform",competitor:platform_obligation,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,comp_domestic_direct_risk,,
2230,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,정부 제재에도…쿠팡 '납치광고' 기승,정부 제재에도 쿠팡 납치광고 기승,edaily.co.kr,이데일리,"Tue, 11 Aug 2026 20:50:02 GMT",정부 제재에도…쿠팡 '납치광고' 기승 edaily.co.kr,https://news.google.com/rss/articles/CBMigAFBVV95cUxQSDhWVm54Q0JPNlNQbll2MmszcWU3NS1pcXZmM0xwejk4ZFNmLWlTTFprUFJOOGxVT3NLSVIzWWIwbVp2cHRpakdpMlVzSERBT0JXODNaSllHc21Zak1UclA3VDl3bFhQaGZoVm1DRWQyT0Rac3RwemVYc3dkbHV5Sw?oc=5,google_rss_쿠팡 site:edaily.co.kr when:2d,191.0,101.0,"ai_infrastructure_security,legal_regulatory_enforcement,search_ads",ai_infrastructure_security,쿠팡,,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,191.0,"legal_regulatory_enforcement,ai_infrastructure_security",government:platform_obligation,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,comp_domestic_direct_risk,,
2153,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,정부 제재에도…쿠팡 '납치광고' 기승,정부 제재에도 쿠팡 납치광고 기승,네이트,네이트,"Tue, 11 Aug 2026 20:53:00 GMT",정부 제재에도…쿠팡 '납치광고' 기승 네이트,https://news.google.com/rss/articles/CBMieEFVX3lxTE9oQXpLdHF1elhEenBKNkh4bVJLQ1NBV3lyb3JWNXRTQUZnTDZwRzlJX0s2Z0FIZDVpUUlOTkkzVUt2ZTZwbmhzTlhjanpDNHJyQThoRkN3WjYtN2VRMURRVHRRc2ZjdHpnR0hWT3VuellrQXFCN3Z1Zg?oc=5,google_rss_쿠팡 when:2d,190.0,94.0,"legal_regulatory_enforcement,search_ads",legal_regulatory_enforcement,쿠팡,,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,190.0,legal_regulatory_enforcement,government:platform_obligation,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,comp_domestic_direct_risk,,
