id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
118,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"네이버는 투자, 카카오는 효율…플랫폼 양강의 다른 승부수",네이버는 투자 카카오는 효율 플랫폼 양강의 다른 승부수,아시아타임즈,아시아타임즈,"Mon, 13 Jul 2026 06:38:00 GMT","네이버는 투자, 카카오는 효율…플랫폼 양강의 다른 승부수 아시아타임즈",https://news.google.com/rss/articles/CBMiXkFVX3lxTE45MWJOSG5qeHA4cERIcGRYdEtVWFZCdk1iM21YdWM1c2dNODVBcTJxVXZVdUpBQ182OHlweDJ2RUplT3hzV3dlTDZLc2k0NjBXVnd5Sng5Y1R1eVVDc3c?oc=5,google_rss_카카오 두나무 when:2d,196.8,20.0,market_power_platform,market_power_platform,"네이버,카카오",,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:kakao:platform_regulation,review_scheduled,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,196.8,market_power_platform,self:general,global_incident:platform_regulation:kakao:platform_regulation:general,global_incident:platform_regulation:kakao:platform_regulation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:platform_regulation:kakao:platform_regulation,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_DOMESTIC_STRATEGY,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,global_incident:platform_regulation:kakao:platform_regulation,self_strategic_reference,,,,
2945,경쟁사/해외이슈,경쟁사_해외이슈,MS,MS 깃허브 '접속 권한' 무더기 유출…경찰 수사 착수 - 머니투데이,ms 깃허브 접속 권한 무더기 유출 경찰 수사 착수,머니투데이,머니투데이,"Tue, 14 Jul 2026 03:00:00 GMT",MS 깃허브 '접속 권한' 무더기 유출…경찰 수사 착수 - 머니투데이 머니투데이,https://news.google.com/rss/articles/CBMicEFVX3lxTFBuQkxiUHk5bG9GQ2R2QXZKOE01YnJrRkdxMUJBYnRQYkVrUHBoN0lEaDBRTEl4NmpuZU1FLWdpYVA0c21UY0QzUE9IU0hYQ3VtRHczRFR2NGt4Nl9jLWNYaUVJWi1ubUZKQ0pXSjlTOHHSAXBBVV95cUxQbkJMYlB5OWxvRkNkdkF2SjhNNWJya0ZHcTFCQWJ0UGJFa1BwaDdJRGgwUUxJeDZqbmVNRS1naWFQNHNtVGNEM1BPSFNIWEN1bUR3M0RUdjRreDZfYy1jWGlFSVotbm1GSkNKV0o5Uzhx?oc=5,google_rss_MS when:2d,196.0,32.0,legal_regulatory_enforcement,legal_regulatory_enforcement,,,,,,,,general,24.0,published_today,direct_risk,,investigation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,196.0,legal_regulatory_enforcement,competitor:regulatory_enforcement,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:ms 깃허브 접속 권한 무더기 유출 경찰 수사 착수,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:ms 깃허브 접속 권한 무더기 유출 경찰 수사 착수,competitor_general_low_relevance,,,,
2077,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"팀네이버, 국제 머신러닝 학회서 'AI 풀스택' 기술력 공개",팀네이버 국제 머신러닝 학회서 ai 풀스택 기술력 공개,지디넷코리아,지디넷코리아,"Mon, 13 Jul 2026 04:46:07 GMT","팀네이버, 국제 머신러닝 학회서 'AI 풀스택' 기술력 공개 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5JcWc3dUtzNE03R3hDeTJvak1vdGxWMkx1dW90Qy1ZckFXQTFQd3ZoenFkNlpHOG14ekNldm9HU0IwN3V6Snhlbm9RWUViTWhDQTNUalVB?oc=5,google_rss_네이버 AI when:2d,196.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,196.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:팀네이버 국제 머신러닝 학회서 ai 풀스택 기술력 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:팀네이버 국제 머신러닝 학회서 ai 풀스택 기술력 공개,comp_domestic_ai_platform,,,,
2070,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"""전 세계 상위 2% 기술 뽑혔다"" 네이버, 국산 AI 챗봇 뚫는 '레드팀' 무기 공개 - 머니투데이",전 세계 상위 2 기술 뽑혔다 네이버 국산 ai 챗봇 뚫는 레드팀 무기 공개,머니투데이,머니투데이,"Mon, 13 Jul 2026 02:20:48 GMT","""전 세계 상위 2% 기술 뽑혔다"" 네이버, 국산 AI 챗봇 뚫는 '레드팀' 무기 공개 - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBIM2lDa01YcEM1RzdvWmthaUhkZmdZQWlpUnJxaHBwZkd6SWV5LWVVMVdkbjg0dGJuUGFrZWNWak9CT1p5cTZTbjQ5ejlxMzRQUXZZc1QwTk1fV3BZWU9wTzJidTNIOTDSAWxBVV95cUxPa0dhSXlldHA2M013dzVRb1lSeEZmY3VOSmdpUHJqMkstODFpSGtZU2lTT0FjVEpXYm5scExGYkh2dEtCV2tpSHVlVllITFhWVS1ISndFdEh5a0x4bE01XzRBN2lTNWZHa2d1U3Q?oc=5,google_rss_네이버 AI when:2d,196.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,196.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:전 세계 상위 2 기술 뽑혔다 네이버 국산 ai 챗봇 뚫는 레드팀 무기 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:전 세계 상위 2 기술 뽑혔다 네이버 국산 ai 챗봇 뚫는 레드팀 무기 공개,comp_domestic_ai_platform,,,,
1968,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"소공연 “네이버 별점 제도 부활, 광고비 부담 키울 것” - 조선비즈",소공연 네이버 별점 제도 부활 광고비 부담 키울 것,Chosunbiz,Chosunbiz,"Mon, 13 Jul 2026 23:45:00 GMT","소공연 “네이버 별점 제도 부활, 광고비 부담 키울 것” - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMikAFBVV95cUxNNFJfZ053MEtXaFo0RWo2SlBXSjJyT1Naa3lXdHoxcU9feWg1Y1Z0SFJvdUVqdGQ4dzdoTWh3ajltNjRBMk04ZzJzZzk4d2sxYWF4UDMxR0tvSi1oQm03MDVCdzQ5OW9zNk5DMDhJODJXWGpCeU1ieldtVjVVQW04NFhSODdETDFMTG5udEJJV0bSAaQBQVVfeXFMTkJWVURBNzdGYndiaGtKWGZRWUg0YjNZd1RuOTdLeE1wbW51cm5rQ1E0MGpXaDZhT0VITVMzUjU1SkIzWkhLcjh2LVJCWTdOZDNfRTJLLXlSYWx3MTBVeFJJYmx6NTNodGxvYk9jQVVKN2VvV1JwbFVmbF9QZGlWakxVMlFneUYzUGRSbXBiM1ZXeFpZYlhTbnByOWlNWkhuQlVkVS0?oc=5,google_rss_네이버 when:2d,195.5,9.5,search_ads,,네이버,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,195.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:소공연 네이버 별점 제도 부활 광고비 부담 키울 것,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:소공연 네이버 별점 제도 부활 광고비 부담 키울 것,comp_domestic_finance_commerce,,,,
2916,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"美 스타트업 CEO ""앤트로픽 사태, 내일은 오픈AI 차례일 수도""[찐밸리 이야기]",스타트업 ceo 앤트로픽 사태 내일은 오픈ai 차례일 수도 찐밸리 이야기,네이트,네이트,"Sun, 12 Jul 2026 19:31:00 GMT","美 스타트업 CEO ""앤트로픽 사태, 내일은 오픈AI 차례일 수도""[찐밸리 이야기] 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTFBYS29KaEZLWjdWVGNkZ2hEbnhEZmVXSkc3Z2EwWGhKN3ZjUmhBVG56Snc5aWNFX2hMVkFHcTRsZDJPb3lkaldSQjBMdndjMlFGMGd1S1NkYnpDNjZ6MVVaVXlnRzlLV2Q4NF9leFkxbjBtVmdJWWpIQg?oc=5,google_rss_오픈AI 규제 when:2d,195.0,13.5,ai_infrastructure_security,ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,review_scheduled,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,195.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,,,
2155,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"팀네이버, ICML 2026서 'AI풀스택' 기술력 공개",팀네이버 icml 2026서 ai풀스택 기술력 공개,아이뉴스24,아이뉴스24,"Mon, 13 Jul 2026 00:59:31 GMT","팀네이버, ICML 2026서 'AI풀스택' 기술력 공개 아이뉴스24",https://news.google.com/rss/articles/CBMiS0FVX3lxTE52N1M4dmdqWHQ5WVRUTHlrVjgyM3JmM2RxRzh5OFNUWXE5enI3NXRjUm5ZN1BxTmx2b1hCckFXR09UQml0NU9NVHFUVQ?oc=5,google_rss_네이버 site:inews24.com when:2d,195.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,195.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:팀네이버 icml 2026서 ai풀스택 기술력 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:팀네이버 icml 2026서 ai풀스택 기술력 공개,comp_domestic_ai_platform,,,,
2838,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"애플 소송, 오픈AI의 AI 기기 전략 흔드나",애플 소송 오픈ai의 ai 기기 전략 흔드나,블로터,블로터,"Mon, 13 Jul 2026 18:42:28 GMT","애플 소송, 오픈AI의 AI 기기 전략 흔드나 블로터",https://news.google.com/rss/articles/CBMibEFVX3lxTE5lT00zeU9zS0huc0JNTzBSaU9iQkhlR1hFOFJZWGhaMmtJN3ZxNGhPN29FaDhLRDQ0d1gwdUZrb0hRRThYTTZvcnJETEo1RmtqLXplZ3JiVzJYTl9tTjMzM3JFSjRiV0RoV3lfYtIBbEFVX3lxTE5lT00zeU9zS0huc0JNTzBSaU9iQkhlR1hFOFJZWGhaMmtJN3ZxNGhPN29FaDhLRDQ0d1gwdUZrb0hRRThYTTZvcnJETEo1RmtqLXplZ3JiVzJYTl9tTjMzM3JFSjRiV0RoV3lfYg?oc=5,google_rss_오픈AI when:2d,194.5,35.5,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,"애플,오픈AI",,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,194.5,"policy_legislation,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,,,,
2062,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"카카오와 네이버, ‘AI 신규 BM 모델 증명 및 수익화’ 필요",카카오와 네이버 ai 신규 bm 모델 증명 및 수익화 필요,금융소비자뉴스,금융소비자뉴스,"Mon, 13 Jul 2026 00:53:08 GMT","카카오와 네이버, ‘AI 신규 BM 모델 증명 및 수익화’ 필요 금융소비자뉴스",https://news.google.com/rss/articles/CBMiakFVX3lxTE0ycllnc3pzUDBtRWhsZ181RERyczJDaERMWVM5NVdXWWZtMHBpTjZkdTJSSnM5ckhzMTQwTUhnSWFPQjRZLS1kdnFGakp1MGlkMGN1SDQ5c2lFTlAwbXhBaEZ5ZFlEQzFBeXc?oc=5,google_rss_네이버 AI when:2d,194.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"네이버,카카오",,,,,,,general,14.0,published_yesterday,business_change,event:네이버+카카오:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,194.5,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:카카오와 네이버 ai 신규 bm 모델 증명 및 수익화 필요,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:카카오와 네이버 ai 신규 bm 모델 증명 및 수익화 필요,self_filler_reference,,,,
2712,경쟁사/해외이슈,경쟁사_해외이슈,구글,"구글 ""삼성 설득 비결은 성과·보안·개방성…풀스택AI로 차별화""",구글 삼성 설득 비결은 성과 보안 개방성 풀스택ai로 차별화,네이트,네이트,"Tue, 14 Jul 2026 04:57:00 GMT","구글 ""삼성 설득 비결은 성과·보안·개방성…풀스택AI로 차별화"" 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTE1rSXBGY05hZjVGdmZKTS15N2QyQjNrME9mdEgxal96Z2tpc08tWnpCLVg0elNjZVpTNnFjeTd3YnVoSXJiTmxveG44UFNUM1NFQzkxWWVTQ2cyYmlmYUlTcENlWDRYYWpWbFNYRzRrNE9vdkRCd2JPbA?oc=5,google_rss_구글 when:2d,193.5,27.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,구글,,,,,,,general,24.0,published_today,direct_risk,event:구글:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,193.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:구글 삼성 설득 비결은 성과 보안 개방성 풀스택ai로 차별화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:구글 삼성 설득 비결은 성과 보안 개방성 풀스택ai로 차별화,comp_overseas_platform_ai,,,,
2320,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT 지니 TV, 'AI 지역정보' 출시…지자체 정책·행사 1분 AI 영상 제공",kt 지니 tv ai 지역정보 출시 지자체 정책 행사 1분 ai 영상 제공,나눔경제뉴스,나눔경제뉴스,"Tue, 14 Jul 2026 04:59:56 GMT","KT 지니 TV, 'AI 지역정보' 출시…지자체 정책·행사 1분 AI 영상 제공 나눔경제뉴스",https://news.google.com/rss/articles/CBMibEFVX3lxTE83c2tlbW1XQWJXVlRuV1V3NklIUFR2b3J4SHp2U2pyb0tkR1hIMjBDa2w2S2NwanNsczdfRzZFUkR5VVBCLVV3bTEyUjg2RWtVeUZkcVRiLUVtZE5uQ3NIOGYyU0pUZzJrZnV5UA?oc=5,google_rss_KT when:2d,193.0,18.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security+policy_legislation,general,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,193.0,"policy_legislation,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
3361,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"""엔비디아, AI 칩 판매 더 깐깐하게…아시아 고객 절반 뚝""",엔비디아 ai 칩 판매 더 깐깐하게 아시아 고객 절반 뚝,아이뉴스24,아이뉴스24,"Tue, 14 Jul 2026 04:25:48 GMT","""엔비디아, AI 칩 판매 더 깐깐하게…아시아 고객 절반 뚝"" 아이뉴스24",https://news.google.com/rss/articles/CBMiS0FVX3lxTE5Ka1pnUGpoYWNjM2dTZmNYQ1k3XzNLaUVZaXVhTlhfN29WRWRKT3lRN09aVXZsWlRCWjFyWV9DVm10cDZOYnVPcDl4TQ?oc=5,google_rss_중국 AI when:2d,193.0,11.0,ai_infrastructure_security,ai_infrastructure_security,,,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,global_platform_or_overseas_rule,Y,global,193.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:엔비디아 ai 칩 판매 더 깐깐하게 아시아 고객 절반 뚝,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:엔비디아 ai 칩 판매 더 깐깐하게 아시아 고객 절반 뚝,comp_overseas_regulation_data,,,,
116,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,투자 늘리는 네이버… 몸집 줄이는 카카오,투자 늘리는 네이버 몸집 줄이는 카카오,조선일보,조선일보,"Mon, 13 Jul 2026 05:34:00 GMT",투자 늘리는 네이버… 몸집 줄이는 카카오 조선일보,https://news.google.com/rss/articles/CBMigwFBVV95cUxOWTJaOEZNZXdPOGhKbE10NWc1RUc0Z1E2M3BpbWtfTXktaV9yWUF5ekF4elhjWDd1em5aREhaQkNtNW9fRGxwTVhfS0lURU5SVVowWllWakhoY1RIT0d0LWZtaWhMWEY1M255dkRCTWVPbHJId3lOekVvTlV0TE5tdWhWYw?oc=5,google_rss_카카오 조정 when:2d,192.8,13.0,,,"네이버,카카오",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,192.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:투자 늘리는 네이버 몸집 줄이는 카카오,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_DOMESTIC_STRATEGY,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,self_strategic_reference:투자 늘리는 네이버 몸집 줄이는 카카오,self_strategic_reference,,,,
2072,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"팀네이버, AI 안전성·운영 효율 높였다…피지컬 AI 기술도 공개",팀네이버 ai 안전성 운영 효율 높였다 피지컬 ai 기술도 공개,인사이트코리아,인사이트코리아,"Mon, 13 Jul 2026 01:41:18 GMT","팀네이버, AI 안전성·운영 효율 높였다…피지컬 AI 기술도 공개 인사이트코리아",https://news.google.com/rss/articles/CBMid0FVX3lxTFBUdFpHZm5PbEs2Y2NUQVNaN1Qwd2Izd09JQXJRRmpVcmZCWVdReVdwbjk2VGtlUUtsRGRnMjYyMzJPOTZTdFNNZUExMkdkcTdoX19lNklrbnRqU0pvUkxrbnRpZEN6WXFyTE5LOXEtcllSc1ppaHRn0gF3QVVfeXFMUFR0Wkdmbk9sSzZjY1RBU1o3VDB3YjN3T0lBclFGalVyZkJZV1F5V3BuOTZUa2VRS2xEZGcyNjIzMk85NlN0U01lQTEyR2RxN2hfX2U2SWtudGpTSm9STGtudGlkQ3pZcXJMTks5cS1yWVJzWmlodGc?oc=5,google_rss_네이버 AI when:2d,192.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,192.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:팀네이버 ai 안전성 운영 효율 높였다 피지컬 ai 기술도 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:팀네이버 ai 안전성 운영 효율 높였다 피지컬 ai 기술도 공개,comp_domestic_ai_platform,,,,
