id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v27_event_key,v32_weak_non_digital_gov
3651,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,[이슈체크] ‘키미 K3’ 공개·CXMT 상장…무섭게 따라붙는 중국 기술력,이슈체크 키미 k3 공개 cxmt 상장 무섭게 따라붙는 중국 기술력,v.daum.net,v.daum.net,"Mon, 20 Jul 2026 09:52:23 GMT",[이슈체크] ‘키미 K3’ 공개·CXMT 상장…무섭게 따라붙는 중국 기술력 v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBlVlFNelZaOG5qNXhDOEY4R2d4YTRycHg0ZzAxeGdZTHMzMVB2R1lsVlR1bFlnV09GbS1JS1plNy1jZFpfTmVXcGhlWjJKdGs?oc=5,"google_rss_""중국 AI"" when:4d",9.0,14.0,strategy_mna_governance,strategy_mna_governance,,v43_not_true_competitor,,,,,,general,24.0,published_today,direct_risk,,rumor_or_report,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,9.0,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,,,산업동향,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:이슈체크 키미 k3 공개 cxmt 상장 무섭게 따라붙는 중국 기술력,카카오 대외협력 관점 간접 참고,2,2,2,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local,OFF_TOPIC,,COMP_GENERAL_LOW_RELEVANCE,other,,카카오 대외협력 관점 간접 참고,self_filler_reference:이슈체크 키미 k3 공개 cxmt 상장 무섭게 따라붙는 중국 기술력,self_filler_reference,,,,
2357,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"인천 쿠팡 물류센터 화재 사흘째… 경찰, 전담 수사팀 구성 - 조선비즈",인천 쿠팡 물류센터 화재 사흘째 경찰 전담 수사팀 구성,Chosunbiz,Chosunbiz,"Mon, 20 Jul 2026 05:19:00 GMT","인천 쿠팡 물류센터 화재 사흘째… 경찰, 전담 수사팀 구성 - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMiigFBVV95cUxQWEJ1SGtoM2xBdUhLRkxpbk5VNklhNElfem5lSmJwa01FUUhxZ2ZmcFpqMVlINVBoajdWUWp4d1F1YjVMUUZBTGZ5SS0xMFdZSk94a3FabFNMVjBfbUkyaVJSU1BTeW1vcjFFNmhyRjdKc3hkMjZCZW9uSG80MTRMOFMwaGFZdFJ3WVHSAZ4BQVVfeXFMTXlVS3BJdDZTN0tycndSSk1sLTVLR3RlM1hjQ2Z5Q0lTWVFBRGJ0cS1uTjlsbkpBaTYxa0dIUDAyc2lyaWJraGtBaGlnaFhDREJlLVlSLTVYLVRyS3BaT0NiZVZlc2w2WlJPYmExdnFtUDM0TzdLMVRIQXU5VzhvOGQ1SlJkSUdzUkk2RXc1U1UxOTdvb0l1d2tFNVlERFE?oc=5,google_rss_쿠팡 when:4d,9.0,14.0,legal_regulatory_enforcement,legal_regulatory_enforcement,쿠팡,v43_not_true_competitor,,,,,,general,24.0,published_today,direct_risk,event:쿠팡:legal_regulatory_enforcement,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,9.0,legal_regulatory_enforcement,competitor:regulatory_enforcement,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,comp_domestic_public_infra:인천 쿠팡 물류센터 화재 사흘째 경찰 전담 수사팀 구성,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_public_infra:인천 쿠팡 물류센터 화재 사흘째 경찰 전담 수사팀 구성,comp_domestic_public_infra,,,,
3637,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"배경훈 ""미중 AI 경쟁 시대…한국도 프론티어 AI 개발""",배경훈 미중 ai 경쟁 시대 한국도 프론티어 ai 개발,매일경제 마켓,매일경제 마켓,"Mon, 20 Jul 2026 07:00:00 GMT","배경훈 ""미중 AI 경쟁 시대…한국도 프론티어 AI 개발"" 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5xZ2g3cHUza0JneUcwOHREVkVLSnoydmU0bVN1UFI5V3U4NmUzbEJ5dkR2akZxUHBqWnBhbWtfRGgzYlFvV2tpa25rc3NmZkFNWVE?oc=5,google_rss_중국 AI when:4d,9.0,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,9.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:배경훈 미중 ai 경쟁 시대 한국도 프론티어 ai 개발,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:배경훈 미중 ai 경쟁 시대 한국도 프론티어 ai 개발,government_ai_core_policy,,,,
3583,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"중국 AI '키미 K3' 충격에도…""메모리 수요 오히려 증가""",중국 ai 키미 k3 충격에도 메모리 수요 오히려 증가,매일경제TV,매일경제TV,"Mon, 20 Jul 2026 06:43:00 GMT","중국 AI '키미 K3' 충격에도…""메모리 수요 오히려 증가"" 매일경제TV",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5VTWNNMVBTWHlPbVNROTVURXJORE0zSUpwZVVIU0U4MS14dU13Z2hnbnNoOUFqZFcxRmJLS19GeE1aNmlLTExKZUNFbGtNQ1dfMWdZQl81OXhDX0k1b1BpMDY2bFBtMW81?oc=5,google_rss_중국 AI when:4d,9.0,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,9.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:중국 ai 키미 k3 충격에도 메모리 수요 오히려 증가,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:중국 ai 키미 k3 충격에도 메모리 수요 오히려 증가,government_ai_core_policy,,,,
2062,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"데스커, 네이버 '빅브랜드데이'서 모션데스크·S03 소파 특가 판매",데스커 네이버 빅브랜드데이 서 모션데스크 s03 소파 특가 판매,지디넷코리아,지디넷코리아,"Mon, 20 Jul 2026 05:39:17 GMT","데스커, 네이버 '빅브랜드데이'서 모션데스크·S03 소파 특가 판매 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTE53eVhpTjhXZE40Nlo2cUp0M1kwbllMQmY2QUNtWDZOU3VfM1EwcmYzdlcxMXRhTXdVNVF4RUVsZmQyZUFFbFdvOGV2WnVuUkhlRlp6alB3?oc=5,google_rss_네이버 site:zdnet.co.kr when:4d,8.5,9.5,self_pr_promo,,네이버,v43_weak_filler_or_distant_industry,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,8.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:데스커 네이버 빅브랜드데이 서 모션데스크 s03 소파 특가 판매,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:데스커 네이버 빅브랜드데이 서 모션데스크 s03 소파 특가 판매,comp_domestic_strategy,,,,
2793,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"배달의민족, 우버 품으로…'손자 회사' 된다 : 네이버 블로그",배달의민족 우버 품으로 손자 회사 된다 네이버 블로그,Naver Blog,Naver Blog,"Fri, 17 Jul 2026 17:58:30 GMT","배달의민족, 우버 품으로…'손자 회사' 된다 : 네이버 블로그 Naver Blog",https://news.google.com/rss/articles/CBMijwFBVV95cUxNMmZuMkJyRXY4eFdyZjktRmVDcGFLeXNPYmVhbGw2S09DVlZiVS01S05EbWY5V2RDNWhPMUM4aXdmd1lWamNZcDlnQzVNVUxGWDMtZ1NQRmZ4Y0UwaWJoRDdCV2diVm5lekJKazd0S0JBQlZDMkRIdFFQTEVUdS05YUxPdUpRUHdOR3MwY2RpYw?oc=5,google_rss_배달의민족 when:4d,8.5,-23.5,,,"네이버,배달의민족",,,,,,,general,0.0,,general,global_incident:platform_regulation:naver:delivery_app_fee_policy,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,8.5,,,global_incident:platform_regulation:naver:delivery_app_fee_policy:general,global_incident:platform_regulation:naver:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:naver:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:delivery_app_fee_policy,comp_domestic_finance_commerce,,,,
43,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"도로공사·카카오내비, 정지 차량 정보 연계…사고 대응 속도 높인다",도로공사 카카오내비 정지 차량 정보 연계 사고 대응 속도 높인다,파이낸셜뉴스,파이낸셜뉴스,"Mon, 20 Jul 2026 07:13:32 GMT","도로공사·카카오내비, 정지 차량 정보 연계…사고 대응 속도 높인다 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1wQ1dWR3BSc01ZZFhvQ2dDUFN1bW8xR0hTazZYbE5GQUVFRFZwSTJjMUhpTmNXMS1NRm5FQl9EdEFwTDU1Y0s0TlA1Z2dEVjVoV0NpTFdJQlhkUQ?oc=5,google_rss_카카오 when:4d,8.3,10.5,,,카카오,v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,8.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:도로공사 카카오내비 정지 차량 정보 연계 사고 대응 속도 높인다,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,OFF_TOPIC,,,other,,,self_filler_reference:도로공사 카카오내비 정지 차량 정보 연계 사고 대응 속도 높인다,self_filler_reference,,,,
72,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"한국도로공사, 카카오내비와 손 잡았다…사고 정보 실시간 공유",한국도로공사 카카오내비와 손 잡았다 사고 정보 실시간 공유,헤럴드경제,헤럴드경제,"Mon, 20 Jul 2026 05:37:59 GMT","한국도로공사, 카카오내비와 손 잡았다…사고 정보 실시간 공유 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9oWUdaWEhhMlZCQWRuVzRKOVF6MW51clVDbGlubjVDR1ZMX0RPa2l6RDN0NEJGdG9oYkhHZjJaX0VmSFI3d1k5dkxsWGFUbHVsaGZFUUJ3?oc=5,google_rss_카카오 when:4d,8.3,10.5,,,카카오,v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,8.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:한국도로공사 카카오내비와 손 잡았다 사고 정보 실시간 공유,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,OFF_TOPIC,,,other,,,self_filler_reference:한국도로공사 카카오내비와 손 잡았다 사고 정보 실시간 공유,self_filler_reference,,,,
1543,정부/국회,정부_국회,플랫폼 규제,"[D-BIZ 암호화폐 동향] 프랑스 규제 당국, 웹3 예측 플랫폼 ‘폴리마켓’ 전면 차단령… “금융 거래 아닌 불법 도박”",d biz 암호화폐 동향 프랑스 규제 당국 웹3 예측 플랫폼 폴리마켓 전면 차단령 금융 거래 아닌 불법 도박,데일리비즈온,데일리비즈온,"Sun, 19 Jul 2026 03:24:43 GMT","[D-BIZ 암호화폐 동향] 프랑스 규제 당국, 웹3 예측 플랫폼 ‘폴리마켓’ 전면 차단령… “금융 거래 아닌 불법 도박” 데일리비즈온",https://news.google.com/rss/articles/CBMibEFVX3lxTE5sTTF1bW1uZGpqQ0xvVXI0a192bzB4YTB5RFk2RXJkdlJTOGMwUmJXRGNQbVIwTkszeHdtQXctQnRFZnZzN1FBWGoxWDNpTWwwRmNCbDFYWTBFeDVDSW1MVDFqc09OWUR5aDhQQw?oc=5,google_rss_플랫폼 규제 when:4d,8.0,25.0,"market_power_platform,platform_obligation,policy_legislation",market_power_platform,,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:platform_sector:platform_operator_obligation,general,,"generic_platform_without_digital_business_context:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,unknown,8.0,"policy_legislation,market_power_platform,platform_obligation",government:platform_obligation,global_incident:platform_regulation:platform_sector:platform_operator_obligation:general,global_incident:platform_regulation:platform_sector:platform_operator_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,global_incident:platform_regulation:platform_sector:platform_operator_obligation,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,global_incident:platform_regulation:platform_sector:platform_operator_obligation,government_general_policy,weak_gov_basis:foreign_public_policy,foreign_policy_should_be_competitor,,
2883,경쟁사/해외이슈,경쟁사_해외이슈,구글,"[현장] 현대차 정의선, 1200억 승부수…나스닥 상장 ‘프리 IPO’ 구글과 손잡나",현장 현대차 정의선 1200억 승부수 나스닥 상장 프리 ipo 구글과 손잡나,알파경제,알파경제,"Sun, 19 Jul 2026 07:03:09 GMT","[현장] 현대차 정의선, 1200억 승부수…나스닥 상장 ‘프리 IPO’ 구글과 손잡나 알파경제",https://news.google.com/rss/articles/CBMibkFVX3lxTE9TZFN2RVhDZTduemFiR1BNeWlzemlGY1FubjJVTTdFZmtXdGc1Y2RVUkFZYnB2bDVPemRNUDFiM2RfaEdEVENlaDUxc19xc3F3ZjRHdVhBQ25Xbm1nTWctMUdQR1NnMHpxOWVNdGtB?oc=5,google_rss_구글 when:4d,8.0,19.5,strategy_mna_governance,strategy_mna_governance,구글,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:mna_capital:google:mna_capital,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,8.0,strategy_mna_governance,competitor:strategy_mna,global_incident:mna_capital:google:mna_capital:general,global_incident:mna_capital:google:mna_capital,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_market_signal,global_incident:mna_capital:google:mna_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_MARKET_SIGNAL,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:google:mna_capital,comp_overseas_market_signal,,,,
3356,경쟁사/해외이슈,경쟁사_해외이슈,애플,'키미 K3 쇼크' 문샷 창업자 양즈린…애플 대신 스타트업 선택,키미 k3 쇼크 문샷 창업자 양즈린 애플 대신 스타트업 선택,SBS Biz,SBS Biz,"Mon, 20 Jul 2026 08:26:00 GMT",'키미 K3 쇼크' 문샷 창업자 양즈린…애플 대신 스타트업 선택 SBS Biz,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1Dajc4NDR6OEJSVEc0dE9ucGMxcFlSR3JwcEYyOGFMeFFvZFhHX0JOcWNOREpVaDU2V005Z0JfNWhRWlAxaFdydW1JdnlNNDBYRE9N?oc=5,google_rss_애플 AI when:4d,8.0,11.0,k_moonshot,k_moonshot,애플,v43_not_true_competitor,,,,,,general,24.0,published_today,general,event:애플:k_moonshot,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,8.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:키미 k3 쇼크 문샷 창업자 양즈린 애플 대신 스타트업 선택,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:키미 k3 쇼크 문샷 창업자 양즈린 애플 대신 스타트업 선택,competitor_general_low_relevance,,,,
3626,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"배경훈 “중국 AI 성과 부럽다…지난 1년은 기반, 이제 성과 낼 때”",배경훈 중국 ai 성과 부럽다 지난 1년은 기반 이제 성과 낼 때,SBS Biz,SBS Biz,"Mon, 20 Jul 2026 05:59:00 GMT","배경훈 “중국 AI 성과 부럽다…지난 1년은 기반, 이제 성과 낼 때” SBS Biz",https://news.google.com/rss/articles/CBMiWEFVX3lxTFA1OUxPQVJ2ZEUza0M2NTZ2UFdtVEVNTE13WHN2ZGpuejNHZFFLaDFaOV9oUjdGN3JrNm1pSGpSejVIWnVHcWZ1OVNqZ2xnQTZMeEtTTlhYWFI?oc=5,google_rss_중국 AI when:4d,8.0,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,8.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:배경훈 중국 ai 성과 부럽다 지난 1년은 기반 이제 성과 낼 때,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:배경훈 중국 ai 성과 부럽다 지난 1년은 기반 이제 성과 낼 때,government_ai_core_policy,,,,
3588,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"미국, '키미 K3' 성능 입증에 '긴장'…""중국 AI 확산 억제책 필요""",미국 키미 k3 성능 입증에 긴장 중국 ai 확산 억제책 필요,지디넷코리아,지디넷코리아,"Mon, 20 Jul 2026 03:14:22 GMT","미국, '키미 K3' 성능 입증에 '긴장'…""중국 AI 확산 억제책 필요"" 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5VLUVHVFFBRm9NSXYyYWhDaEJWeVBpeGlYRTItT3lIeGhXNEVGWWgtN1RrNEFUYk96TFhURUlDS0pUX0pzeE5tei1YU1lFdzQ0MW00am93?oc=5,google_rss_중국 AI when:4d,8.0,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,8.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:미국 키미 k3 성능 입증에 긴장 중국 ai 확산 억제책 필요,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:미국 키미 k3 성능 입증에 긴장 중국 ai 확산 억제책 필요,government_ai_core_policy,,,,
82,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오게임즈 '패스 오브 엑자일', 신규 리그 '올플레임의 저주' 25일 출항",카카오게임즈 패스 오브 엑자일 신규 리그 올플레임의 저주 25일 출항,게임뷰,게임뷰,"Mon, 20 Jul 2026 09:02:57 GMT","카카오게임즈 '패스 오브 엑자일', 신규 리그 '올플레임의 저주' 25일 출항 게임뷰",https://news.google.com/rss/articles/CBMiakFVX3lxTE1xMHJUdGxGMHZiVUtBRnZCLWlwYWk3T0d5X3gxT0ZtbTJPaFFCZXhON0tTbFA4RWFNMGRlRnpXMGF0MTJ2elpQRVhKamhfREtFa3BFcGo2VzhHUW4xUllXcUpJV1pnLVhxVmc?oc=5,google_rss_카카오 when:4d,7.8,13.0,,,"카카오,카카오게임즈",v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,7.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:카카오게임즈 패스 오브 엑자일 신규 리그 올플레임의 저주 25일 출항,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,OFF_TOPIC,,,other,,,self_filler_reference:카카오게임즈 패스 오브 엑자일 신규 리그 올플레임의 저주 25일 출항,self_filler_reference,,,,
