id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v27_event_key,v26가드레일사유
3232,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"트럼프 ""역겨운 AI음모, 중국만 기뻐할 것""…앤트로픽 CEO 비난",트럼프 역겨운 ai음모 중국만 기뻐할 것 앤트로픽 ceo 비난,v.daum.net,v.daum.net,"Mon, 14 Sep 2026 17:03:02 GMT","트럼프 ""역겨운 AI음모, 중국만 기뻐할 것""…앤트로픽 CEO 비난 v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE5BRVNySmlhc09CYTFEWWJzVmRUYklCYUZaS3FBcG9wcnBVcTBuQUpUbm5fYW53WkpoSXlzaGZnRGduNmFWaWc?oc=5,google_rss_중국 AI when:2d,202.0,11.0,ai_infrastructure_security,ai_infrastructure_security,앤트로픽,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,202.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:sector:anthropic_glasswing_security,self_filler_reference,,,
2705,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI 해킹·폭주 경고에…주요 빅테크 ""개발 속도 조절""",오픈ai 해킹 폭주 경고에 주요 빅테크 개발 속도 조절,청년일보,청년일보,"Sun, 13 Sep 2026 23:31:51 GMT","오픈AI 해킹·폭주 경고에…주요 빅테크 ""개발 속도 조절"" 청년일보",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE12WVJRNHQyRS1uTWRtOV9xT19QVTZHMFBtX0NvRlhBS3ktUUZodUhkMndTWVdubmR4Wml5QXFpMHc1RnJHemxnelpvMU9YWVpCczJmbDY0SjJiU1BoM2phU0VUZzZqb0E?oc=5,google_rss_오픈AI AI when:2d,201.5,45.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_hacking_incident,오픈AI,,,,,,,general,14.0,published_yesterday,direct_risk,privacy_security:openai:data_leak,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,201.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,
2647,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, 비밀리에 애플 출신 CEO 카메라업체 인수 [WSJ]",오픈ai 비밀리에 애플 출신 ceo 카메라업체 인수 wsj,v.daum.net,v.daum.net,"Tue, 15 Sep 2026 04:27:02 GMT","오픈AI, 비밀리에 애플 출신 CEO 카메라업체 인수 [WSJ] v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE93S3ZxaWxpOUd2YVFwZ3VVNko5dko3anB5RDZ5ZDZsQlhKbWx4RF9sZ0FUaXZlWV9qX0x2ME5iQm1NcG1sSVlMbkRlX3BIbmM?oc=5,google_rss_오픈AI when:2d,201.5,38.5,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,"애플,오픈AI",,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,201.5,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,self_filler_reference,,,
2674,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, 카메라 스타트업 4040억원 이상에 인수…하드웨어 승부수",오픈ai 카메라 스타트업 4040억원 이상에 인수 하드웨어 승부수,디지털투데이,디지털투데이,"Tue, 15 Sep 2026 01:39:17 GMT","오픈AI, 카메라 스타트업 4040억원 이상에 인수…하드웨어 승부수 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE15Q1Q0V2FEMm5FUDhYVWNDaHlqMGZVMlVIMEpsZTIySWZyRTFMdy01cnFfTC13OWRXa0o4Tm5sTFdfNVdjU0V6U18xRlY5Tk1vemhvT2NaWkJ0MGhEMUk3OTMzbnZyQzE2eEZDQmtyUEdVZEU?oc=5,google_rss_오픈AI when:2d,201.5,38.5,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,201.5,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,
2585,경쟁사/해외이슈,경쟁사_해외이슈,구글,"앤트로픽·오픈AI·구글, 7월부터 'AI 안전 표준기구' 설립 물밑 논의",앤트로픽 오픈ai 구글 7월부터 ai 안전 표준기구 설립 물밑 논의,AI타임스,AI타임스,"Mon, 14 Sep 2026 02:36:16 GMT","앤트로픽·오픈AI·구글, 7월부터 'AI 안전 표준기구' 설립 물밑 논의 AI타임스",https://news.google.com/rss/articles/CBMiakFVX3lxTE9uMkVHZDdZOXVsNU5veU1GLU5wc3UtU1BZUmZOZXdkbUlqLTc5akhzcFJFVEl4QXEtZ1BPWF9BQVhwQm5tZDhwRkJSTDNaaFpYaUtqTWhLTzBDc2tBczFQdVZHZk1GSVc0ZXc?oc=5,google_rss_구글 when:2d,201.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"구글,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:google:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,201.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:google:anthropic_glasswing_security:general,global_incident:ai_security_policy:google:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:google:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:google:anthropic_glasswing_security,comp_overseas_platform_ai,,,
2590,경쟁사/해외이슈,경쟁사_해외이슈,구글,"“앤트로픽·오픈AI·구글, AI 표준기구 설립 물밑 논의”",앤트로픽 오픈ai 구글 ai 표준기구 설립 물밑 논의,v.daum.net,v.daum.net,"Mon, 14 Sep 2026 02:29:41 GMT","“앤트로픽·오픈AI·구글, AI 표준기구 설립 물밑 논의” v.daum.net",https://news.google.com/rss/articles/CBMiS0FVX3lxTE4tZ2ZnY0hWZDF2bm56Uk9wS280NHZzbjFiUGxnaDEtNkpBQ25vT0NCa0xGLUpmVzBWVUZmODVORTlQTEVyZUNRQzY0SQ?oc=5,google_rss_구글 when:2d,201.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"구글,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:google:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,201.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:google:anthropic_glasswing_security:general,global_incident:ai_security_policy:google:anthropic_glasswing_security,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:ai_security_policy:google:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:google:anthropic_glasswing_security,self_filler_reference,,,
2591,경쟁사/해외이슈,경쟁사_해외이슈,구글,"""앤트로픽·오픈AI·구글, AI 표준기구 설립 추진""",앤트로픽 오픈ai 구글 ai 표준기구 설립 추진,MBC 뉴스,MBC 뉴스,"Mon, 14 Sep 2026 01:28:37 GMT","""앤트로픽·오픈AI·구글, AI 표준기구 설립 추진"" MBC 뉴스",https://news.google.com/rss/articles/CBMidEFVX3lxTE4tM0NJdkQ5TTZaTUFGUHFTYXlNWFZuaHBFa091bVlOb29NSXA0UTNBTDZkV0lRSDdySFE2OHFfME8yZUVCTDFwTmtiSS16RXVUd0pxQVQxOHhwQU93REU5QWVQZVBRREJ0MzEyMndEeTNVTzB30gF0QVVfeXFMTTRCb3hKckxHZlVRVEJGRHBEQXotV09HZFlwa1pCdXBfemxKX1JWWDhMQTU5UUgtNDk5ZVVpZkNuOThCNXVRQXdIWF9OZ3RIVXpCbmpsY2tWSEVOMGdtaU13NVQ4LWdSLV9CQUZMNHUtNkVyLVk?oc=5,google_rss_구글 when:2d,201.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"구글,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:google:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,201.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:google:anthropic_glasswing_security:announcement,global_incident:ai_security_policy:google:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:google:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:google:anthropic_glasswing_security,comp_overseas_regulation_data,,,
2627,경쟁사/해외이슈,경쟁사_해외이슈,구글,"앤트로픽·오픈AI·구글·xAI 수장들, 이례적 ‘AI 개발 속도조절론’ 한목소리",앤트로픽 오픈ai 구글 xai 수장들 이례적 ai 개발 속도조절론 한목소리,딜라이트닷넷,딜라이트닷넷,"Mon, 14 Sep 2026 01:16:35 GMT","앤트로픽·오픈AI·구글·xAI 수장들, 이례적 ‘AI 개발 속도조절론’ 한목소리 딜라이트닷넷",https://news.google.com/rss/articles/CBMibkFVX3lxTE9RRnJXdV9KTE5nYXQzSzlRekNXbHlXRnJkaWVKc2xuc2hsTFZ3MFVEUElpcVpBVDJVWlY2ano1cDJacG4xZ1Q3enJfOERCR0hadzVRWWE1UmpYNEFLTVZ2a2VBbHdqZmxIWnpfVnNB0gFyQVVfeXFMTWxpdVpnaVQzdjBqSS11Z3MtYkxKcUg1dndIVnR5OFFIVHAyeHlsZW9iT0tVZTFNR3c0TWlKaXNoZl9KMUNzSVJNOENWaS1EdjRhQVk2ZlZGS1JUeDZJWk9zTDROOTZQNW5oZjZRSVc2ci1n?oc=5,google_rss_구글 AI when:2d,201.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"구글,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:google:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,201.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:google:anthropic_glasswing_security:general,global_incident:ai_security_policy:google:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:google:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:google:anthropic_glasswing_security,comp_overseas_platform_ai,,,
2614,경쟁사/해외이슈,경쟁사_해외이슈,구글,"""앤트로픽 오픈AI 구글, AI 표준기구 만드는 방안 논의해 와""...IT매체 디인포메이션, 복수 소식통 인용 보도",앤트로픽 오픈ai 구글 ai 표준기구 만드는 방안 논의해 와 it매체 디인포메이션 복수 소식통 인용 보도,비욘드포스트,비욘드포스트,"Mon, 14 Sep 2026 01:09:39 GMT","""앤트로픽 오픈AI 구글, AI 표준기구 만드는 방안 논의해 와""...IT매체 디인포메이션, 복수 소식통 인용 보도 비욘드포스트",https://news.google.com/rss/articles/CBMifEFVX3lxTE1JY1F5WDhCb1VKTUswcjlhejl2LXVRUzhJeHNDRHZNTVo5R1VoU3VzVks4SjFaeUVHVGFKOVNfOWlPel9LemNpdWlXNUZZQU9EWTRabGpLWVJlUW94TkFtaXlpYmJPdFJtbUV3dDRXNHFEQXBUWDFyU2JlN3k?oc=5,google_rss_구글 AI when:2d,201.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"구글,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:google:anthropic_glasswing_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,201.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:google:anthropic_glasswing_security:general,global_incident:ai_security_policy:google:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:google:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:google:anthropic_glasswing_security,comp_overseas_platform_ai,,,
2624,경쟁사/해외이슈,경쟁사_해외이슈,구글,"오픈AI·앤트로픽·구글 딥마인드, AI 안전 '공동 표준기구' 논의… 경쟁사끼리 손잡나",오픈ai 앤트로픽 구글 딥마인드 ai 안전 공동 표준기구 논의 경쟁사끼리 손잡나,솔루션뉴스,솔루션뉴스,"Mon, 14 Sep 2026 00:55:11 GMT","오픈AI·앤트로픽·구글 딥마인드, AI 안전 '공동 표준기구' 논의… 경쟁사끼리 손잡나 솔루션뉴스",https://news.google.com/rss/articles/CBMia0FVX3lxTE5UUk9kbV9kTjFQMTN6bkZucHV0c1o5dkpSOUowUUVLYVBWcUdqYlVCelU5eUh2QzhJd2VaeXRaem5UV2VwSkFxREdhN0Y4dnREZjc5ZGZGZVRGalN3NzU3eGV1dnFqNVZ6WFNV?oc=5,google_rss_구글 AI when:2d,201.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"구글,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:google:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,201.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:google:anthropic_glasswing_security:general,global_incident:ai_security_policy:google:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:google:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:google:anthropic_glasswing_security,comp_overseas_regulation_data,,,
2626,경쟁사/해외이슈,경쟁사_해외이슈,구글,"앤트로픽·오픈AI·구글, 7월부터 업계 주도 AI 표준기구 논의…디인포메이션 보도",앤트로픽 오픈ai 구글 7월부터 업계 주도 ai 표준기구 논의 디인포메이션 보도,AI 매터스,AI 매터스,"Mon, 14 Sep 2026 00:29:05 GMT","앤트로픽·오픈AI·구글, 7월부터 업계 주도 AI 표준기구 논의…디인포메이션 보도 AI 매터스",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBLZTRfbldKUEtrWnhpWjl3ZTV5UEpabkQzVlBnd1NXR0o5ZUlsWlNFMDU5RUc5M1NlaG9Oa0pvSUhYU1h1clQzVG5PSWJ3LTVKT2dzcg?oc=5,google_rss_구글 AI when:2d,201.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"구글,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:google:anthropic_glasswing_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,201.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:google:anthropic_glasswing_security:general,global_incident:ai_security_policy:google:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:google:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:google:anthropic_glasswing_security,comp_overseas_platform_ai,,,
2320,경쟁사/해외이슈,경쟁사_해외이슈,토스,LG유플러스·토스 등 25개 기업…대학 연계 ‘보안 인재’ 양성,lg유플러스 토스 등 25개 기업 대학 연계 보안 인재 양성,sedaily.com,서울경제,"Tue, 15 Sep 2026 01:00:00 GMT",LG유플러스·토스 등 25개 기업…대학 연계 ‘보안 인재’ 양성 sedaily.com,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1WTjlja19aLWQ5eXpjbWRONjVYRE1PUHdtQ18xM1djeUJqNDR3eG40VWJUQ2FxVmZoQTk4ZXFWUm51emNMM2FVa3VoZ2poRjRBSmfSAVNBVV95cUxQcGdxMC1UUHRNUWRaQXM1eXgzNVpBRmhFNFExaFRRZU1iTWFTN0FmMVhYVkcwOEstNzZDNEtTV2gxRHRsazRwbHkxTU1JSFhoV0FWWQ?oc=5,google_rss_토스 when:2d,201.0,25.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,"LGU+,토스",,,,,,,general,24.0,published_today,direct_risk,event:LGU++토스:ai_infrastructure_security+phishing_security,general,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,toss,201.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:lg유플러스 토스 등 25개 기업 대학 연계 보안 인재 양성,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:lg유플러스 토스 등 25개 기업 대학 연계 보안 인재 양성,comp_domestic_ai_platform,,,
