id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
2619,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"""보안 위협에 속도 조절""...오픈AI, 차세대 모델 훈련 전격 중단",보안 위협에 속도 조절 오픈ai 차세대 모델 훈련 전격 중단,YTN,YTN,"Tue, 18 Aug 2026 22:47:00 GMT","""보안 위협에 속도 조절""...오픈AI, 차세대 모델 훈련 전격 중단 YTN",https://news.google.com/rss/articles/CBMiXkFVX3lxTE1vZmVvWVp6MlVpbmlkdTZHeERza041aXJlTW5JSkRZODFNbGhKcmppMkRKbmhfb3dBX2ViUklRZFgwOXJMcUdIMmp4UF9fQlFkZjgwSUNGcHYwZjFPVlE?oc=5,google_rss_오픈AI when:2d,193.5,27.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,오픈AI,,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,193.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,
2629,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"""자해 막고 숙제 베끼기도 차단""⋯오픈AI, '청소년용 챗GPT' 출시",자해 막고 숙제 베끼기도 차단 오픈ai 청소년용 챗gpt 출시,v.daum.net,v.daum.net,"Tue, 18 Aug 2026 22:39:07 GMT","""자해 막고 숙제 베끼기도 차단""⋯오픈AI, '청소년용 챗GPT' 출시 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1BMHpXbmJUNTI4cVhmV1FyaHBzSGpyVzRVOFNqQ1lPYlNUTlNTUFdMWmplcGptOVZsM1d4Nk1hUjBZRTV2all2T3BXMUpiYkE?oc=5,google_rss_오픈AI when:2d,193.5,27.5,"ai_infrastructure_security,deepfake_youth,platform_obligation",ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,193.5,"ai_infrastructure_security,platform_obligation",competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,self_filler_reference,,,
2601,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI ""보안 위협에 AI 개발속도 늦췄다""",오픈ai 보안 위협에 ai 개발속도 늦췄다,v.daum.net,v.daum.net,"Tue, 18 Aug 2026 22:33:02 GMT","오픈AI ""보안 위협에 AI 개발속도 늦췄다"" v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9rYTkxdlplTjRvVkdSaFk3YnQ3Q0t5bmtOaVdtbkNHMkJtdkEzNEZGc0k1YWlpTWF3bkRvckp1MWVhUEoxT3d6Q0NVRW5ldUU?oc=5,google_rss_오픈AI when:2d,193.5,27.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,오픈AI,,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,193.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,self_filler_reference,,,
2626,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,오픈AI “AI 개발속도 늦췄다”…보안위협에 모델훈련 일시중단,오픈ai ai 개발속도 늦췄다 보안위협에 모델훈련 일시중단,v.daum.net,v.daum.net,"Tue, 18 Aug 2026 22:27:27 GMT",오픈AI “AI 개발속도 늦췄다”…보안위협에 모델훈련 일시중단 v.daum.net,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1SeUIwcjFqTUp6YW1fVktNX2Y0eTZzUVZqdDg4N0dkMmJjTkVSUHdXZjhWTTh5NXdTSFE2THNCZlJiOGM1Y20tWnlrNU9QbFhjUXdHaA?oc=5,google_rss_오픈AI when:2d,193.5,27.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,오픈AI,,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,193.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,self_filler_reference,,,
1938,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 대학생 아이디어로 개인정보 보호 다진다",네이버 대학생 아이디어로 개인정보 보호 다진다,ER 이코노믹리뷰,ER 이코노믹리뷰,"Tue, 18 Aug 2026 23:57:10 GMT","네이버, 대학생 아이디어로 개인정보 보호 다진다 ER 이코노믹리뷰",https://news.google.com/rss/articles/CBMibEFVX3lxTE1vY0RQS2x3SU1raXMxTzdFYmFHOVhaZG9WZlg0NmVybXdJajBXcGpZdHZhSTlwX09aT1VYSFV6R2s2dDRQbm9WTFRxS3NraGVIQzctLURZNnJYbHlrSXh3dzI5eUVpX0thdTA5OA?oc=5,google_rss_네이버 when:2d,193.5,24.5,,,네이버,,,,,,,general,24.0,published_today,direct_risk,privacy_security:naver:data_leak,general,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,193.5,,,global_incident:platform_regulation:naver:platform_regulation:general,global_incident:platform_regulation:naver:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:naver:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_regulation,comp_domestic_direct_risk,,,
2719,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"""매출 400억 달러, 윤리 책임자 0명"" 오픈AI의 AI 수장들 잇단 이탈",매출 400억 달러 윤리 책임자 0명 오픈ai의 ai 수장들 잇단 이탈,itworld.co.kr,itworld.co.kr,"Tue, 18 Aug 2026 00:11:17 GMT","""매출 400억 달러, 윤리 책임자 0명"" 오픈AI의 AI 수장들 잇단 이탈 itworld.co.kr",https://news.google.com/rss/articles/CBMi1gJBVV95cUxQMmVObEhIRUdqQ2lxRjNHa3d4cTNaTDFJLXVlbV8zQUQ3SXJ1RmtabDRHdVc4R2FkSkFSYlJvaThEaW1hMVdLSGNGMmdRb29BR1FqVHJCSmRmVkVvWUxDU3dVQU81S2xsU00wTmdHX3lnQWFMOGV2QzVSVzZ1SzFWQVloQkFCTDlUR240cnBjdm1lTDVJd1BkUWlaOERZamFPeHFHZ0hiNkdFU2FFd0Q2cG5JalIyY2laOXN3VDhpX3FkdFNXU1pndEFqeFhPbTBXa0xKRFA3RXVGWGU4ZUhicDBxYkp0TVloeEJqRjVGZk8tby1JdFdER0tXZWtpT3IxQXY2clJubGFwZUFfTFk4Q1RmdU1QcV9CcE53NjJvUERyT2g3ODJ6Um5raEtkT01qZFJzUEFNVjdyRkRMTThqSmVSemM3UFNOWHE2UzMyT2xzU0VERmc?oc=5,google_rss_오픈AI 법안 when:2d,193.0,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,193.0,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,
1940,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"지프, 랭글러 ‘골디락스’ 에디션 30대 한정 출시⋯ 네이버 스토어서 단독 판매",지프 랭글러 골디락스 에디션 30대 한정 출시 네이버 스토어서 단독 판매,브릿지경제,브릿지경제,"Wed, 19 Aug 2026 00:39:00 GMT","지프, 랭글러 ‘골디락스’ 에디션 30대 한정 출시⋯ 네이버 스토어서 단독 판매 브릿지경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1qdHRTd3V6bFRkQlJza1BrQXZLVS1zRUR0QlVkdXdGdFRTTFFGZ2cwR0dtUkZuNnNNLTI2LUpzRS1YbjVSZU5SakVIM2dnTHQ0R2V3dGJmN3ZvQQ?oc=5,google_rss_네이버 when:2d,192.75,6.5,,,네이버,,,,,,,general,29.0,published_today+exclusive_breaking,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,192.75,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:지프 랭글러 골디락스 에디션 30대 한정 출시 네이버 스토어서 단독 판매,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:지프 랭글러 골디락스 에디션 30대 한정 출시 네이버 스토어서 단독 판매,comp_domestic_strategy,,,
3078,경쟁사/해외이슈,경쟁사_해외이슈,애플,애플은 중국 시장 매출 회복을 위해 알리바바와 협력하여 자체 AI 모델을 개발하고 있다.,애플은 중국 시장 매출 회복을 위해 알리바바와 협력하여 자체 ai 모델을 개발하고 있다,Vietnam.vn,Vietnam.vn,"Tue, 18 Aug 2026 01:08:14 GMT",애플은 중국 시장 매출 회복을 위해 알리바바와 협력하여 자체 AI 모델을 개발하고 있다. Vietnam.vn,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQRXh0bHQxcVVDekxvRDF6M2pZRTZmUXo3TGsxNnlVVkJXUWpqREhsUVZQUm9RWTRpQURUcVF2Z21jNjQ0aVRydF9MRXFBYUpuaEd6OFZmZ2k0ZXAzcmFaYkhFUXotNm5vVGQzeEwyNXVsU1Z0YnNkMk05TVhobWMzc1VONTFCemlnOF80MWwtWXJKUkJmbUQzMTY3M0M0ZmRvV0NKaVV0WER0bGVzTzRDalJtZHpTaERy?oc=5,google_rss_애플 AI when:2d,192.5,36.0,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,애플,,,,,,,general,14.0,published_yesterday,business_change,event:애플:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,192.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:애플은 중국 시장 매출 회복을 위해 알리바바와 협력하여 자체 ai 모델을 개발하고 있다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:애플은 중국 시장 매출 회복을 위해 알리바바와 협력하여 자체 ai 모델을 개발하고 있다,comp_overseas_platform_ai,,,
2581,경쟁사/해외이슈,경쟁사_해외이슈,구글,"AI에 기업 업무 학습시키려…구글, 파산한 美항공사 데이터 인수",ai에 기업 업무 학습시키려 구글 파산한 항공사 데이터 인수,네이트,네이트,"Tue, 18 Aug 2026 02:05:00 GMT","AI에 기업 업무 학습시키려…구글, 파산한 美항공사 데이터 인수 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1HaTg0ZzJxZDNHR2s0eUlrZVVSZ0RPQW9qcjZQcUtJZnZ6UWZsYktqSXVmQ3BEU09pVFdZR3lfOXV4Rzg5R3d6SkoxUDN3U05aMkRv?oc=5,google_rss_구글 개인정보 when:2d,192.0,38.5,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,구글,,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:mna_capital:google:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,192.0,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:mna_capital:google:mna_capital:general,global_incident:mna_capital:google:mna_capital,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:mna_capital:google:mna_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:google:mna_capital,comp_overseas_regulation_data,,,
2761,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI 키운 투자자, LA레이커스 인수…""AI로 불가능한 열광에 베팅""",오픈ai 키운 투자자 la레이커스 인수 ai로 불가능한 열광에 베팅,마켓인,마켓인,"Tue, 18 Aug 2026 00:13:54 GMT","오픈AI 키운 투자자, LA레이커스 인수…""AI로 불가능한 열광에 베팅"" 마켓인",https://news.google.com/rss/articles/CBMic0FVX3lxTE1iUW9QaXFuMmk2Y1hGTGtHQkRxYUxzOHhKMWhzNm1ROHJ1V2VpRWM2elA3eGhoTnY1eHRILWpybWhIRkk1VUM4NUVPM3J6eHdFeS14MVRRdXNPSm92N2JnSmtUUEtFNHhyT2V1TzNraWYyb0U?oc=5,google_rss_오픈AI site:edaily.co.kr when:2d,192.0,38.5,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,192.0,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,
2783,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,오픈AI “AI 개발속도 늦췄다”…보안위협에 모델훈련 일시중단,오픈ai ai 개발속도 늦췄다 보안위협에 모델훈련 일시중단,dt.co.kr,디지털타임스,"Tue, 18 Aug 2026 22:25:55 GMT",오픈AI “AI 개발속도 늦췄다”…보안위협에 모델훈련 일시중단 dt.co.kr,https://news.google.com/rss/articles/CBMiTkFVX3lxTE1VUExEaWltbEQ2cFlGc00xdmVfWFlCQ1dHV3BIMlNaaFlNMHh1LTlBZGRjZ2dLbFJab29aMDg4MU1hTU4tbFF6WEZVMllQQQ?oc=5,google_rss_오픈AI site:dt.co.kr when:2d,191.5,27.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,오픈AI,,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,191.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,
2670,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"‘이상 행동 30분 내 안전팀 통보’…오픈AI, 보안 사고 후 안전망 강화│Global Money Club",이상 행동 30분 내 안전팀 통보 오픈ai 보안 사고 후 안전망 강화 global money club,중앙일보,중앙일보,"Tue, 18 Aug 2026 18:43:08 GMT","‘이상 행동 30분 내 안전팀 통보’…오픈AI, 보안 사고 후 안전망 강화│Global Money Club 중앙일보",https://news.google.com/rss/articles/CBMiW0FVX3lxTE05cktXTWFvYWhpM00tRGljSENnSHZPODRfeXA5cGFLaXZmTk8tSlFmRkNZRC12eGl3R2pRNV9md3hmZHBWRXRBMk95NHd6d3NkUzQ4VEwyV3VBbFU?oc=5,google_rss_오픈AI when:2d,191.5,27.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,오픈AI,,,,,,,general,24.0,published_today,analysis_with_direct_risk,privacy_security:openai:security_incident,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,191.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,
1918,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 대학생 개인정보보호 아이디어 발굴 나서",네이버 대학생 개인정보보호 아이디어 발굴 나서,newswhoplus.com,newswhoplus.com,"Wed, 19 Aug 2026 00:49:35 GMT","네이버, 대학생 개인정보보호 아이디어 발굴 나서 newswhoplus.com",https://news.google.com/rss/articles/CBMibkFVX3lxTE5lWGs4ZmtpTXpOZU9hSkZqRG9xemFxb1JXU1pDek9IRnl0S1NSZVFCbFl5SUlEbVk4SGFCYU5td3dlY1E1SU1RUWFpVEdjazBPbEozZm45LXNuOS16ZTJUUFdvM1lZWGZ4OGgtM0hB?oc=5,google_rss_네이버 when:2d,191.5,24.5,,,네이버,,,,,,,general,24.0,published_today,direct_risk,privacy_security:naver:data_leak,general,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,191.5,,,global_incident:platform_regulation:naver:platform_regulation:general,global_incident:platform_regulation:naver:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:naver:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_regulation,comp_domestic_direct_risk,,,
